LAT;;;;;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584
LON;;;;;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327
ASL;;;;;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000
CITY;;;;;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel
DOMAIN;;;;;NEMS4;NEMS12;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4
LEVEL;;;;;2 m above gnd;sfc;sfc;sfc;10 m above gnd;10 m above gnd;2 m above gnd;2 m above gnd;sfc;sfc;10 m above gnd;10 m above gnd
NAME;;;;;Temperature;Total Precipitation;Snowfall amount;Total cloud cover;Wind speed;Wind direction;Temperature;Temperature;Total cloud cover;Total cloud cover;Wind speed;Wind speed
UNIT;;;;;°C;mm;cm;%;km/h;°;°C;°C;%;%;km/h;km/h
AGGREGATION;;;;;daily mean;daily sum;daily sum;daily mean;daily mean;daily mean;daily max;daily min;daily max;daily min;daily max;daily min
UTC_OFFSET;;;;;2;2;2;2;2;2;2;2;2;2;2;2

Year;Month;Day;Hour;Minute;Temperature daily mean [2 m above gnd];Total Precipitation daily sum [sfc];Snowfall amount daily sum [sfc];Total cloud cover daily mean [sfc];Wind speed daily mean [10 m above gnd];Wind direction daily mean [10 m above gnd];Temperature daily max [2 m above gnd];Temperature daily min [2 m above gnd];Total cloud cover daily max [sfc];Total cloud cover daily min [sfc];Wind speed daily max [10 m above gnd];Wind speed daily min [10 m above gnd]
2013;10;23;00;00;14.67;1.40;0.00;86.69;9.13;145.09;18.93;11.80;100.00;0.00;14.93;3.05
2013;10;24;00;00;14.59;1.10;0.00;3.80;7.33;118.85;19.18;10.68;41.00;0.00;10.11;5.32
2013;10;25;00;00;14.18;0.00;0.00;6.28;10.29;124.53;22.05;6.72;30.00;1.50;14.17;4.20
2013;10;26;00;00;15.91;0.00;0.00;18.60;7.16;117.59;20.94;10.38;100.00;0.30;10.83;2.41
2013;10;27;00;00;17.26;7.00;0.00;77.50;18.81;214.82;20.14;12.66;100.00;0.00;36.91;5.50
2013;10;28;00;00;17.29;0.00;0.00;47.04;19.46;227.65;22.80;12.76;100.00;0.00;34.15;9.00
2013;10;29;00;00;12.50;3.30;0.00;66.29;13.40;254.03;14.72;9.77;100.00;0.00;20.91;6.49
2013;10;30;00;00;9.48;0.00;0.00;34.67;6.01;292.30;12.06;7.47;100.00;0.00;10.74;0.36
2013;10;31;00;00;7.92;0.00;0.00;21.58;2.72;178.13;12.03;4.22;100.00;0.00;7.42;0.00
2013;11;01;00;00;9.48;0.00;0.00;73.74;6.73;123.09;13.55;6.41;100.00;0.00;10.95;1.48
2013;11;02;00;00;15.11;1.00;0.00;78.58;18.41;212.48;18.24;11.58;100.00;6.90;30.40;7.07
2013;11;03;00;00;10.65;19.40;0.00;61.14;22.10;240.43;14.35;7.16;100.00;0.00;33.09;2.52
2013;11;04;00;00;10.59;2.90;0.00;90.33;24.14;215.89;13.26;6.77;100.00;21.00;48.31;8.47
2013;11;05;00;00;8.62;4.00;0.00;79.21;12.65;229.65;12.86;4.67;100.00;0.00;31.07;2.16
2013;11;06;00;00;12.62;2.90;0.00;92.75;29.34;259.84;15.94;8.69;100.00;4.00;36.47;21.07
2013;11;07;00;00;15.46;0.00;0.00;45.31;17.24;248.86;19.24;13.25;100.00;0.00;25.20;6.37
2013;11;08;00;00;13.04;2.80;0.00;63.91;8.80;163.50;16.10;9.17;100.00;0.00;21.40;1.30
2013;11;09;00;00;10.44;2.30;0.00;46.08;15.17;243.65;12.98;7.83;100.00;0.00;23.41;5.86
2013;11;10;00;00;8.07;9.00;0.00;98.42;26.91;262.55;10.89;5.21;100.00;62.00;41.13;10.14
2013;11;11;00;00;4.95;0.00;0.00;65.74;8.37;229.83;9.18;2.35;100.00;0.30;19.48;2.10
2013;11;12;00;00;4.44;0.00;0.00;12.18;7.49;149.23;8.49;1.46;100.00;0.00;18.67;0.36
2013;11;13;00;00;6.75;0.00;0.00;64.68;5.50;135.79;11.50;4.14;100.00;5.00;13.05;0.00
2013;11;14;00;00;4.70;0.50;0.00;69.42;10.41;270.26;6.33;2.32;100.00;0.00;24.91;1.48
2013;11;15;00;00;5.63;0.00;0.00;35.50;15.06;96.36;9.06;2.92;100.00;0.00;30.09;1.53
2013;11;16;00;00;3.55;0.00;0.00;57.25;5.24;288.75;7.21;0.82;100.00;0.00;9.57;2.28
2013;11;17;00;00;5.88;0.00;0.00;49.83;3.73;146.35;9.46;1.62;100.00;0.00;8.28;0.00
2013;11;18;00;00;6.81;0.00;0.00;13.25;5.86;119.84;12.91;2.03;82.00;0.00;8.12;1.44
2013;11;19;00;00;6.32;4.60;0.00;88.21;12.71;271.11;8.94;3.08;100.00;9.00;22.68;1.08
2013;11;20;00;00;4.89;10.30;0.00;100.00;13.44;326.42;6.05;3.45;100.00;100.00;18.10;6.29
2013;11;21;00;00;3.68;3.00;0.07;99.29;11.72;243.96;4.99;2.94;100.00;83.00;20.27;4.38
2013;11;22;00;00;2.45;4.00;2.17;100.00;15.03;322.95;3.69;0.88;100.00;100.00;19.05;4.74
2013;11;23;00;00;4.33;1.10;0.00;100.00;15.50;179.40;8.20;1.48;100.00;100.00;24.87;3.40
2013;11;24;00;00;4.93;0.30;0.00;100.00;15.95;177.20;8.10;2.03;100.00;100.00;23.75;6.41
2013;11;25;00;00;2.24;0.20;0.07;54.71;11.55;104.42;4.57;0.25;100.00;0.00;27.96;1.08
2013;11;26;00;00;1.78;0.60;0.07;54.79;10.33;133.70;4.00;-0.23;100.00;0.00;25.48;0.36
2013;11;27;00;00;-0.15;0.00;0.00;3.65;9.33;83.61;4.02;-3.32;38.00;0.00;23.02;0.80
2013;11;28;00;00;-0.10;0.00;0.00;50.60;4.16;241.39;3.32;-3.33;100.00;0.00;8.53;0.36
2013;11;29;00;00;2.88;0.30;0.00;59.36;10.27;254.86;6.70;-0.60;100.00;0.90;30.92;1.80
2013;11;30;00;00;3.77;7.90;0.00;50.38;15.93;145.31;6.49;0.42;100.00;0.00;39.78;2.10
2013;12;01;00;00;1.40;0.00;0.00;34.58;5.61;163.09;7.12;-1.30;100.00;0.00;18.53;0.51
2013;12;02;00;00;3.32;0.00;0.00;0.83;15.64;78.89;8.20;0.25;4.80;0.00;25.60;6.61
2013;12;03;00;00;2.36;0.00;0.00;3.53;7.81;116.03;6.96;-1.56;38.00;0.00;22.29;1.80
2013;12;04;00;00;4.08;0.00;0.00;12.50;11.29;203.59;7.95;1.07;100.00;0.00;20.99;3.88
2013;12;05;00;00;3.27;0.00;0.00;72.85;15.37;231.08;7.30;-0.19;100.00;0.00;44.34;2.10
2013;12;06;00;00;4.06;1.80;0.00;38.44;33.68;268.54;5.71;2.50;100.00;0.00;47.47;16.60
2013;12;07;00;00;2.48;0.00;0.00;26.08;8.12;230.50;5.80;-1.25;100.00;0.00;17.02;0.00
2013;12;08;00;00;4.34;0.00;0.00;35.14;4.06;196.78;7.25;1.81;100.00;0.00;8.91;0.51
2013;12;09;00;00;4.69;0.00;0.00;9.87;4.67;121.52;8.29;1.64;100.00;0.90;6.03;1.53
2013;12;10;00;00;3.69;0.00;0.00;0.73;4.45;146.45;7.37;0.82;5.40;0.00;7.42;0.72
2013;12;11;00;00;3.19;0.00;0.00;0.96;7.14;110.42;8.25;-0.07;10.00;0.00;10.25;3.40
2013;12;12;00;00;3.11;0.00;0.00;5.67;4.24;110.72;7.10;-0.81;100.00;0.00;5.76;2.10
2013;12;13;00;00;3.62;0.00;0.00;3.62;4.33;136.54;6.19;0.82;53.00;0.00;8.22;0.72
2013;12;14;00;00;2.83;2.20;0.00;72.78;10.56;200.55;6.45;-0.52;100.00;0.00;22.32;3.96
2013;12;15;00;00;3.99;0.00;0.00;47.36;7.93;118.52;9.19;-0.04;100.00;0.00;10.16;3.24
2013;12;16;00;00;5.00;0.00;0.00;14.38;7.20;105.02;9.23;1.69;47.00;0.00;9.23;4.55
2013;12;17;00;00;5.19;0.00;0.00;9.40;5.27;118.48;8.32;2.50;61.00;0.00;8.21;1.48
2013;12;18;00;00;6.41;0.00;0.00;65.35;8.47;111.56;10.28;3.95;100.00;0.00;14.81;4.90
2013;12;19;00;00;5.97;8.70;0.00;80.94;14.21;149.76;9.46;2.26;100.00;0.00;25.98;8.22
2013;12;20;00;00;6.55;4.50;0.00;84.38;8.31;210.66;9.68;5.00;100.00;0.00;19.49;1.94
2013;12;21;00;00;5.33;0.00;0.00;41.33;8.31;138.83;10.65;1.67;100.00;0.00;14.46;2.28
2013;12;22;00;00;9.67;0.00;0.00;92.17;15.66;190.77;14.25;6.49;100.00;11.10;30.12;4.07
2013;12;23;00;00;9.35;0.00;0.00;40.67;12.93;187.88;12.75;7.45;100.00;0.00;30.07;4.84
2013;12;24;00;00;8.92;0.00;0.00;84.58;14.25;136.86;13.09;3.57;100.00;17.10;21.92;8.59
2013;12;25;00;00;5.41;20.80;0.00;98.79;9.98;133.93;8.30;4.25;100.00;71.00;14.78;4.02
2013;12;26;00;00;4.37;16.80;0.00;93.50;14.81;230.27;5.46;3.35;100.00;0.00;25.29;9.51
2013;12;27;00;00;3.66;0.00;0.00;27.67;13.18;157.18;8.69;0.01;100.00;0.00;19.81;6.49
2013;12;28;00;00;3.36;9.30;0.00;80.12;9.98;152.51;8.26;-1.69;100.00;0.00;16.24;1.53
2013;12;29;00;00;4.65;3.20;0.00;32.58;15.58;224.80;8.18;1.46;100.00;0.00;35.55;7.73
2013;12;30;00;00;2.99;0.00;0.00;52.96;8.69;139.97;7.15;0.66;100.00;0.00;16.64;1.80
2013;12;31;00;00;2.29;0.00;0.00;28.58;11.28;117.31;8.09;-1.66;100.00;0.00;17.07;7.73
2014;01;01;00;00;5.85;0.50;0.00;72.98;9.43;149.28;10.66;1.23;100.00;0.00;13.78;4.68
2014;01;02;00;00;8.17;4.90;0.00;72.83;16.72;181.58;11.86;4.93;100.00;0.00;30.53;6.95
2014;01;03;00;00;7.55;1.00;0.00;75.62;15.99;176.22;12.04;2.68;100.00;5.40;35.36;9.22
2014;01;04;00;00;6.12;7.30;0.00;75.86;11.76;132.05;8.75;3.79;100.00;0.00;24.97;2.81
2014;01;05;00;00;5.51;6.60;0.00;44.05;14.38;201.13;8.42;2.61;100.00;0.00;32.43;1.02
2014;01;06;00;00;5.55;0.00;0.00;43.35;11.90;117.51;12.70;0.64;100.00;0.30;19.05;6.92
2014;01;07;00;00;10.99;0.00;0.00;88.12;10.91;161.33;14.36;8.92;100.00;3.00;16.20;6.92
2014;01;08;00;00;10.58;0.10;0.00;73.22;6.79;111.45;13.70;8.06;100.00;9.00;9.39;3.32
2014;01;09;00;00;9.60;0.10;0.00;64.83;8.75;168.19;15.25;5.10;100.00;6.00;18.42;0.00
2014;01;10;00;00;7.95;6.20;0.00;66.98;9.61;171.24;10.58;5.31;100.00;0.00;19.88;3.60
2014;01;11;00;00;7.53;0.00;0.00;80.25;8.69;190.76;12.47;3.84;100.00;4.00;20.63;1.14
2014;01;12;00;00;6.45;0.10;0.00;66.79;8.36;154.64;9.19;3.18;100.00;0.00;19.20;1.61
2014;01;13;00;00;3.80;9.40;0.00;47.30;7.57;143.46;7.46;0.23;100.00;0.00;12.25;1.61
2014;01;14;00;00;6.19;0.40;0.00;100.00;9.25;211.61;8.91;4.24;100.00;100.00;23.78;1.30
2014;01;15;00;00;4.22;0.00;0.00;61.04;8.54;193.32;8.68;0.08;100.00;1.80;22.37;2.31
2014;01;16;00;00;6.95;9.60;0.00;100.00;11.22;125.70;10.76;4.58;100.00;100.00;17.55;7.70
2014;01;17;00;00;6.80;13.10;0.00;69.54;13.30;168.75;10.55;3.51;100.00;0.00;21.52;6.64
2014;01;18;00;00;5.20;0.00;0.00;33.72;12.78;118.00;10.16;1.17;100.00;0.00;21.26;5.69
2014;01;19;00;00;5.62;0.00;0.00;75.46;4.90;229.63;9.07;2.88;100.00;15.00;10.97;0.51
2014;01;20;00;00;5.13;1.50;0.00;92.83;11.15;270.89;7.14;3.58;100.00;5.00;23.83;1.94
2014;01;21;00;00;4.90;2.60;0.00;88.92;15.08;269.61;7.62;3.28;100.00;31.00;19.16;6.83
2014;01;22;00;00;4.04;0.00;0.00;50.52;8.62;133.09;8.55;1.18;100.00;0.00;22.07;1.30
2014;01;23;00;00;4.60;0.30;0.00;80.62;9.28;239.34;8.13;1.46;100.00;0.00;22.73;0.00
2014;01;24;00;00;3.46;9.80;0.63;50.71;19.36;240.54;5.34;1.25;100.00;0.00;32.85;2.81
2014;01;25;00;00;2.35;0.00;0.00;31.45;8.49;115.40;6.93;-1.35;100.00;0.00;14.99;1.48
2014;01;26;00;00;5.27;0.60;0.00;60.50;28.84;256.71;8.97;2.89;100.00;0.00;45.84;12.57
2014;01;27;00;00;5.21;4.10;0.00;74.00;22.44;246.05;8.08;2.17;100.00;2.00;37.86;4.45
2014;01;28;00;00;3.63;0.00;0.00;30.07;11.96;160.59;7.47;-0.19;100.00;0.00;17.21;6.12
2014;01;29;00;00;2.92;0.00;0.00;63.62;13.43;109.06;8.42;-1.44;100.00;0.00;18.67;6.21
2014;01;30;00;00;3.44;0.10;0.00;85.08;6.31;184.56;6.36;0.47;100.00;19.00;15.03;0.36
2014;01;31;00;00;3.95;0.00;0.00;46.58;5.22;157.45;7.30;1.49;100.00;0.00;10.70;0.80
2014;02;01;00;00;4.18;3.90;0.00;52.87;9.65;171.89;10.96;-0.95;100.00;1.20;21.96;2.81
2014;02;02;00;00;5.71;1.20;0.00;87.96;6.08;216.55;7.65;3.38;100.00;5.00;13.32;0.00
2014;02;03;00;00;5.66;0.00;0.00;51.67;9.56;101.54;10.60;1.45;100.00;2.70;25.23;1.48
2014;02;04;00;00;6.71;1.10;0.00;53.79;7.97;167.93;10.83;3.72;100.00;0.00;12.78;0.36
2014;02;05;00;00;4.10;0.90;0.00;70.92;14.75;152.30;8.07;1.08;100.00;0.00;27.21;5.90
2014;02;06;00;00;7.94;0.00;0.00;55.33;14.82;188.13;11.88;4.14;100.00;0.00;20.90;3.42
2014;02;07;00;00;6.69;6.40;0.00;63.88;18.59;183.49;10.04;3.23;100.00;0.00;33.37;6.15
2014;02;08;00;00;6.08;0.00;0.00;76.29;16.43;184.34;9.29;3.27;100.00;0.00;28.73;8.40
2014;02;09;00;00;6.53;0.60;0.00;23.75;22.49;231.83;8.85;4.29;100.00;0.00;33.52;9.35
2014;02;10;00;00;5.86;1.40;0.00;88.70;13.98;136.98;11.42;0.92;100.00;0.00;23.60;0.51
2014;02;11;00;00;5.93;0.20;0.00;56.73;14.25;210.06;9.90;3.10;100.00;0.00;25.01;0.36
2014;02;12;00;00;6.01;0.10;0.00;47.86;14.36;211.79;10.54;3.30;100.00;0.00;22.01;5.15
2014;02;13;00;00;7.24;2.20;0.00;72.33;30.00;230.00;10.72;4.18;100.00;0.00;54.27;9.69
2014;02;14;00;00;6.65;0.70;0.00;45.60;17.20;210.81;11.56;0.05;100.00;0.00;29.12;9.00
2014;02;15;00;00;9.47;14.30;0.00;97.58;13.55;216.47;11.35;6.80;100.00;42.00;24.48;4.02
2014;02;16;00;00;7.60;3.20;0.00;95.46;12.54;211.98;10.55;5.25;100.00;25.00;20.77;2.31
2014;02;17;00;00;6.71;0.00;0.00;25.19;6.26;109.93;11.35;3.37;100.00;0.00;10.14;2.97
2014;02;18;00;00;6.93;0.00;0.00;51.67;9.04;122.60;15.02;-0.04;100.00;0.90;12.52;2.31
2014;02;19;00;00;8.75;0.00;0.00;74.92;7.80;260.69;11.59;7.05;100.00;0.00;15.50;2.74
2014;02;20;00;00;8.39;0.20;0.00;45.49;5.87;204.41;11.80;4.82;100.00;0.00;14.44;1.44
2014;02;21;00;00;7.91;2.10;0.00;78.46;15.95;240.89;9.48;4.25;100.00;0.00;25.92;5.51
2014;02;22;00;00;5.96;1.80;0.00;47.79;11.01;215.33;11.50;1.83;100.00;0.00;19.27;5.12
2014;02;23;00;00;8.29;0.00;0.00;31.00;6.19;161.91;12.49;5.40;100.00;0.00;11.09;0.72
2014;02;24;00;00;7.41;0.00;0.00;0.33;8.07;117.23;14.82;0.76;1.80;0.00;12.10;4.45
2014;02;25;00;00;8.54;0.00;0.00;43.27;13.11;161.55;13.55;3.39;100.00;1.20;25.36;7.41
2014;02;26;00;00;8.23;1.00;0.00;78.00;14.65;226.84;10.33;5.12;100.00;0.00;25.92;6.64
2014;02;27;00;00;8.03;1.70;0.00;70.50;14.36;233.49;11.93;4.76;100.00;0.00;41.51;6.99
2014;02;28;00;00;6.78;3.90;0.00;68.00;16.95;218.80;10.56;4.06;100.00;0.00;33.37;3.60
2014;03;01;00;00;6.72;0.00;0.00;63.08;9.00;227.38;9.50;4.98;100.00;0.00;14.49;4.45
2014;03;02;00;00;5.98;0.00;0.00;44.63;7.84;218.11;9.52;2.80;100.00;0.00;12.78;3.60
2014;03;03;00;00;6.79;2.50;0.00;90.42;14.36;192.95;10.82;1.36;100.00;4.20;35.92;1.14
2014;03;04;00;00;7.11;1.70;0.00;89.75;5.94;258.71;10.68;3.83;100.00;11.10;11.92;1.30
2014;03;05;00;00;8.07;0.10;0.00;45.54;8.52;239.15;11.93;5.10;100.00;0.00;17.30;2.88
2014;03;06;00;00;6.59;0.00;0.00;28.58;8.13;156.97;13.38;1.25;100.00;0.00;20.87;1.08
2014;03;07;00;00;7.46;0.00;0.00;0.85;4.31;242.90;14.17;1.43;7.00;0.00;9.89;0.36
2014;03;08;00;00;10.23;0.00;0.00;4.73;12.09;106.48;16.80;4.34;100.00;0.00;23.04;2.90
2014;03;09;00;00;9.78;0.00;0.00;0.00;8.34;200.77;16.13;3.78;0.00;0.00;15.70;2.10
2014;03;10;00;00;9.73;0.00;0.00;0.64;8.55;176.82;15.53;3.65;3.30;0.00;14.24;2.16
2014;03;11;00;00;9.25;0.00;0.00;11.45;8.88;161.69;18.14;3.57;100.00;0.00;21.40;1.94
2014;03;12;00;00;9.33;0.00;0.00;0.00;5.27;256.43;15.94;2.86;0.00;0.00;9.35;0.80
2014;03;13;00;00;12.07;0.00;0.00;0.00;4.85;211.54;17.99;7.06;0.00;0.00;8.56;1.84
2014;03;14;00;00;13.48;0.00;0.00;9.58;5.47;232.12;18.58;8.91;100.00;0.00;9.83;1.94
2014;03;15;00;00;11.06;0.10;0.00;63.15;16.14;260.20;14.73;6.33;100.00;0.00;29.60;6.73
2014;03;16;00;00;11.87;0.10;0.00;58.50;18.31;264.82;16.61;8.57;100.00;0.00;28.86;10.81
2014;03;17;00;00;12.07;0.00;0.00;0.48;9.59;242.45;18.79;4.56;4.50;0.00;17.16;1.08
2014;03;18;00;00;13.83;0.00;0.00;26.40;10.13;221.17;20.29;9.03;100.00;0.00;22.45;0.72
2014;03;19;00;00;11.47;0.00;0.00;14.34;11.26;254.25;15.13;6.74;100.00;0.00;17.92;5.01
2014;03;20;00;00;12.56;0.00;0.00;1.02;8.28;149.07;20.89;5.93;4.20;0.00;17.32;0.00
2014;03;21;00;00;14.78;0.20;0.00;30.23;13.59;184.70;21.51;7.34;100.00;0.00;24.99;5.01
2014;03;22;00;00;10.87;7.60;0.00;99.67;15.21;243.44;15.25;7.18;100.00;92.00;29.09;7.15
2014;03;23;00;00;6.84;2.20;0.00;99.62;16.47;286.10;9.04;4.36;100.00;91.00;21.09;10.50
2014;03;24;00;00;5.27;3.20;0.14;62.71;13.28;278.93;7.90;3.26;100.00;0.00;18.86;7.09
2014;03;25;00;00;6.02;0.00;0.00;32.05;11.71;109.41;11.39;0.24;100.00;0.00;17.91;3.89
2014;03;26;00;00;6.07;0.00;0.00;48.21;7.31;247.28;11.53;0.48;100.00;0.00;11.73;1.14
2014;03;27;00;00;8.97;0.00;0.00;48.75;6.91;280.01;14.16;3.87;100.00;2.00;12.18;2.04
2014;03;28;00;00;11.61;0.00;0.00;20.98;5.77;136.66;17.72;5.03;100.00;0.00;11.87;1.61
2014;03;29;00;00;12.40;0.00;0.00;22.12;9.69;109.76;19.50;5.90;100.00;0.00;12.98;2.97
2014;03;30;00;00;13.70;0.00;0.00;9.65;7.98;175.38;21.74;5.93;47.00;0.00;13.24;2.16
2014;03;31;00;00;15.86;0.00;0.00;26.44;5.70;253.80;21.00;10.42;100.00;2.40;13.98;1.14
2014;04;01;00;00;16.54;0.00;0.00;52.30;6.99;250.03;21.28;10.78;100.00;3.60;11.79;5.05
2014;04;02;00;00;17.39;0.00;0.00;29.70;9.88;146.86;23.52;12.47;100.00;0.00;15.99;4.80
2014;04;03;00;00;17.97;0.00;0.00;73.91;15.12;129.23;24.40;12.76;100.00;5.10;25.85;5.35
2014;04;04;00;00;16.61;0.80;0.00;47.94;6.45;216.93;21.58;10.82;100.00;3.00;11.68;1.61
2014;04;05;00;00;15.42;1.30;0.00;84.17;12.36;272.31;17.73;13.07;100.00;3.00;19.00;0.36
2014;04;06;00;00;16.30;0.00;0.00;31.92;2.43;174.91;20.36;12.66;100.00;0.00;5.99;0.36
2014;04;07;00;00;17.56;0.00;0.00;26.58;8.14;149.48;24.21;10.70;100.00;0.00;13.68;2.52
2014;04;08;00;00;14.39;2.60;0.00;81.12;19.40;267.48;17.52;9.88;100.00;1.80;27.29;10.46
2014;04;09;00;00;11.09;0.00;0.00;23.73;5.39;260.36;15.75;6.36;100.00;0.00;10.16;0.36
2014;04;10;00;00;13.25;0.00;0.00;2.91;6.45;167.19;19.64;6.10;9.60;0.00;10.81;1.48
2014;04;11;00;00;15.87;0.00;0.00;6.43;9.70;175.06;22.26;9.14;52.00;0.00;14.51;2.74
2014;04;12;00;00;15.84;0.00;0.00;25.07;8.65;281.01;21.16;10.07;100.00;0.00;17.32;1.53
2014;04;13;00;00;15.38;0.00;0.00;32.50;10.09;292.09;19.23;11.38;100.00;0.00;15.32;6.13
2014;04;14;00;00;12.58;0.00;0.00;37.29;15.72;280.39;16.24;8.51;100.00;0.00;28.99;5.69
2014;04;15;00;00;7.98;0.00;0.00;2.08;12.68;202.98;12.07;3.21;10.00;0.00;21.39;4.90
2014;04;16;00;00;9.21;0.00;0.00;0.42;14.07;100.38;15.21;3.37;10.00;0.00;23.98;3.40
2014;04;17;00;00;10.58;0.00;0.00;6.77;10.11;151.31;17.45;3.02;46.00;0.00;22.32;4.21
2014;04;18;00;00;9.53;5.50;0.00;84.67;12.51;159.55;12.71;7.31;100.00;3.00;29.17;6.37
2014;04;19;00;00;10.03;0.00;0.00;52.75;11.90;123.19;18.09;3.85;100.00;0.00;23.41;1.80
2014;04;20;00;00;13.61;0.20;0.00;23.45;7.29;173.23;19.29;6.26;100.00;0.00;13.61;3.08
2014;04;21;00;00;13.34;1.90;0.00;95.88;10.26;251.96;18.01;10.10;100.00;61.00;19.09;2.16
2014;04;22;00;00;15.42;0.10;0.00;30.28;3.57;188.96;20.20;10.39;100.00;0.00;7.42;0.36
2014;04;23;00;00;16.55;0.80;0.00;27.24;5.38;224.92;21.19;11.63;100.00;0.00;9.75;0.80
2014;04;24;00;00;18.07;1.30;0.00;42.34;7.86;136.85;23.16;13.28;100.00;0.00;17.06;2.55
2014;04;25;00;00;15.82;0.00;0.00;67.68;16.66;224.44;20.97;11.41;100.00;0.90;24.48;0.80
2014;04;26;00;00;15.23;3.30;0.00;82.46;10.16;265.95;20.34;10.86;100.00;2.00;18.13;1.14
2014;04;27;00;00;13.11;7.40;0.00;93.79;14.49;277.91;16.84;9.94;100.00;16.00;22.32;8.29
2014;04;28;00;00;11.28;10.90;0.00;100.00;11.01;253.35;13.35;9.55;100.00;100.00;18.03;4.10
2014;04;29;00;00;12.28;7.30;0.00;97.62;8.77;207.99;16.99;8.80;100.00;78.00;17.34;0.36
2014;04;30;00;00;13.04;10.30;0.00;96.92;10.77;237.87;17.31;9.44;100.00;26.00;17.94;2.74
2014;05;01;00;00;12.96;9.00;0.00;98.71;10.55;245.43;15.54;11.12;100.00;80.00;14.83;6.19
2014;05;02;00;00;12.36;6.10;0.00;94.75;11.99;266.97;15.31;9.72;100.00;46.00;20.52;5.04
2014;05;03;00;00;11.34;0.00;0.00;77.04;18.04;170.95;14.71;8.28;100.00;2.00;25.21;3.56
2014;05;04;00;00;11.15;0.00;0.00;20.57;6.32;109.76;17.45;4.31;100.00;0.00;12.41;1.08
2014;05;05;00;00;14.40;0.00;0.00;13.43;8.36;105.40;22.04;6.06;100.00;0.00;16.07;4.55
2014;05;06;00;00;16.69;0.40;0.00;63.30;12.25;206.86;22.77;9.94;100.00;0.00;28.67;1.44
2014;05;07;00;00;15.76;7.90;0.00;81.00;20.70;254.21;17.47;13.88;100.00;0.00;27.74;8.89
2014;05;08;00;00;16.20;0.20;0.00;61.54;15.39;258.85;21.17;10.93;100.00;0.00;23.42;5.90
2014;05;09;00;00;16.95;4.90;0.00;69.41;20.62;258.19;20.23;14.34;100.00;0.00;28.48;11.30
2014;05;10;00;00;16.55;0.90;0.00;51.75;15.06;235.56;21.35;9.86;100.00;0.00;26.84;3.60
2014;05;11;00;00;13.19;3.20;0.00;78.33;25.20;268.97;15.92;9.73;100.00;10.00;33.50;18.00
2014;05;12;00;00;10.56;3.70;0.00;76.67;22.48;262.04;13.72;8.08;100.00;5.00;29.66;10.64
2014;05;13;00;00;9.84;6.20;0.00;77.96;18.32;267.85;12.14;8.13;100.00;0.00;26.81;11.63
2014;05;14;00;00;10.65;2.80;0.00;71.62;15.17;306.78;14.05;8.07;100.00;0.00;19.96;7.39
2014;05;15;00;00;10.62;0.20;0.00;53.67;16.82;147.41;14.19;6.87;100.00;0.00;27.68;6.12
2014;05;16;00;00;13.59;0.00;0.00;46.25;12.11;105.09;19.89;7.60;100.00;0.00;24.19;0.00
2014;05;17;00;00;13.70;0.00;0.00;87.71;11.93;55.04;17.17;9.02;100.00;0.00;19.19;4.94
2014;05;18;00;00;15.56;0.00;0.00;24.95;4.26;80.21;21.76;7.19;100.00;0.00;7.41;1.33
2014;05;19;00;00;18.03;0.00;0.00;32.21;3.64;107.38;23.29;11.60;100.00;0.00;5.57;0.25
2014;05;20;00;00;17.67;0.00;0.00;20.55;5.34;112.39;25.09;5.96;100.00;0.00;6.90;4.10
2014;05;21;00;00;20.65;0.00;0.00;42.45;9.00;109.77;26.81;13.07;100.00;0.00;18.32;1.60
2014;05;22;00;00;18.48;1.70;0.00;29.95;8.71;161.30;26.33;10.12;100.00;0.00;20.62;0.97
2014;05;23;00;00;16.13;15.80;0.00;60.96;4.40;189.14;21.57;12.56;100.00;0.00;8.59;1.69
2014;05;24;00;00;16.13;0.00;0.00;81.08;8.02;229.99;20.09;11.46;100.00;10.00;19.04;0.45
2014;05;25;00;00;17.16;1.30;0.00;53.99;7.95;101.18;22.38;9.27;100.00;0.30;17.94;2.35
2014;05;26;00;00;16.58;4.50;0.00;99.96;8.00;264.75;18.40;14.47;100.00;99.00;15.16;4.40
2014;05;27;00;00;13.91;9.30;0.00;100.00;14.15;262.67;14.89;13.05;100.00;100.00;20.20;7.35
2014;05;28;00;00;14.68;0.00;0.00;86.21;7.97;267.99;18.06;11.76;100.00;10.00;10.09;5.56
2014;05;29;00;00;15.84;0.20;0.00;78.50;6.80;292.91;19.77;12.92;100.00;23.00;11.92;2.98
2014;05;30;00;00;15.39;5.80;0.00;97.00;7.10;180.84;18.51;12.83;100.00;83.00;9.94;4.67
2014;05;31;00;00;15.43;0.00;0.00;81.92;9.92;51.78;20.00;11.00;100.00;3.00;17.92;4.37
2014;06;01;00;00;16.85;0.30;0.00;58.22;6.07;284.61;21.90;12.25;100.00;0.00;11.27;2.54
